id,user,uid,version,changeset,timestamp
10967051,coleman,93788,2,12443187,2012-07-23T02:29:49Z
10967240,DaveHansenTiger,7168,1,399799,2007-11-04T13:13:16Z
10967644,DaveHansenTiger,7168,1,399799,2007-11-04T13:15:18Z
10968008,DaveHansenTiger,7168,1,399799,2007-11-04T13:17:04Z
10968544,bot-mode,451693,2,14865970,2013-02-01T00:05:58Z
10968547,bot-mode,451693,2,14865970,2013-02-01T00:05:58Z
10968557,cristiang_telenav,8502967,26,62797293,2018-09-21T13:15:40Z
10968717,bot-mode,451693,3,14865970,2013-02-01T00:06:18Z
10968786,bot-mode,451693,3,14865970,2013-02-01T00:06:23Z
10968865,bot-mode,451693,2,14865970,2013-02-01T00:06:27Z
10968957,MilaZ,2065004,6,22764950,2014-06-05T22:55:31Z
10969389,bot-mode,451693,3,14865970,2013-02-01T00:07:27Z
10969523,bot-mode,451693,2,14865970,2013-02-01T00:07:36Z
10969615,bot-mode,451693,3,14865970,2013-02-01T00:07:39Z
10969616,KristenK,1494110,4,22839762,2014-06-09T22:17:29Z
10969736,KalininOV,430251,5,54085847,2017-11-26T03:15:25Z
10970030,bot-mode,451693,2,14865970,2013-02-01T00:08:00Z
10970201,bot-mode,451693,3,14865970,2013-02-01T00:08:05Z
10971271,bot-mode,451693,3,14865970,2013-02-01T00:08:28Z
10971559,bot-mode,451693,3,14865970,2013-02-01T00:09:10Z
10971650,bot-mode,451693,3,14865970,2013-02-01T00:09:25Z
10971735,DaveHansenTiger,7168,1,400384,2007-11-04T13:42:35Z
10972025,DaveHansenTiger,7168,1,400384,2007-11-04T13:45:30Z
10972049,bot-mode,451693,2,14865970,2013-02-01T00:09:59Z
10972161,coleman,93788,3,18452271,2013-10-20T14:16:02Z
10972169,bot-mode,451693,3,14926049,2013-02-05T20:27:51Z
10972226,bot-mode,451693,2,14926049,2013-02-05T20:27:54Z
10972348,bot-mode,451693,2,14925143,2013-02-05T18:39:05Z
10972350,bot-mode,451693,2,14925143,2013-02-05T18:39:06Z
10972466,bot-mode,451693,2,14925143,2013-02-05T18:39:16Z
10972467,jojoyal,8476264,3,63383544,2018-10-10T14:43:41Z
10972468,bot-mode,451693,2,14925143,2013-02-05T18:39:16Z
10972470,bot-mode,451693,2,14925143,2013-02-05T18:39:17Z
10972504,bot-mode,451693,3,14925143,2013-02-05T18:39:19Z
10972708,bot-mode,451693,2,14925143,2013-02-05T18:39:39Z
10972806,bot-mode,451693,2,14925143,2013-02-05T18:39:48Z
10972834,bot-mode,451693,2,14925143,2013-02-05T18:39:55Z
10972889,NE2,207745,9,13839240,2012-11-11T20:55:49Z
10972951,bot-mode,451693,3,14925143,2013-02-05T18:40:02Z
10972992,bot-mode,451693,3,14925143,2013-02-05T18:40:04Z
10973296,bot-mode,451693,2,14925143,2013-02-05T18:40:27Z
10973342,bot-mode,451693,4,14925143,2013-02-05T18:40:31Z
10973350,bot-mode,451693,2,14925143,2013-02-05T18:40:32Z
10973858,bot-mode,451693,2,15792703,2013-04-20T04:43:19Z
10973859,bot-mode,451693,2,15792703,2013-04-20T04:43:19Z
10973860,bot-mode,451693,2,15792703,2013-04-20T04:43:19Z
10973863,bot-mode,451693,2,15792703,2013-04-20T04:43:19Z
10974035,coleman,93788,3,36254750,2015-12-30T03:37:28Z
10974196,bot-mode,451693,2,14925143,2013-02-05T18:41:27Z
10974492,bot-mode,451693,3,14925143,2013-02-05T18:41:55Z
10974540,bot-mode,451693,3,14925143,2013-02-05T18:41:59Z
10974703,Dion Dock,97431,4,43368028,2016-11-03T01:28:56Z
10974736,bot-mode,451693,2,15792703,2013-04-20T04:43:34Z
10974818,bot-mode,451693,3,14926049,2013-02-05T20:28:48Z
10974824,bot-mode,451693,2,14926049,2013-02-05T20:28:48Z
10974879,bot-mode,451693,3,14926049,2013-02-05T20:28:52Z
10974926,bot-mode,451693,3,14926049,2013-02-05T20:28:56Z
10974963,KristenK,1494110,3,22839762,2014-06-09T22:17:28Z
10975129,bot-mode,451693,3,14926049,2013-02-05T20:29:17Z
10975196,bot-mode,451693,2,14926049,2013-02-05T20:29:22Z
10975407,bot-mode,451693,2,15792703,2013-04-20T04:43:38Z
10975464,bot-mode,451693,3,14925143,2013-02-05T18:42:53Z
10975465,bot-mode,451693,3,14925143,2013-02-05T18:42:53Z
10975466,bot-mode,451693,3,14925143,2013-02-05T18:42:53Z
10975496,bot-mode,451693,2,14925143,2013-02-05T18:42:55Z
10975556,bot-mode,451693,2,14925143,2013-02-05T18:43:01Z
10975610,bot-mode,451693,3,14925143,2013-02-05T18:43:05Z
10975761,bot-mode,451693,3,15792703,2013-04-20T04:44:01Z
10976197,bot-mode,451693,3,15792703,2013-04-20T04:44:19Z
10976207,bot-mode,451693,2,15792703,2013-04-20T04:44:20Z
10976256,bot-mode,451693,3,15792703,2013-04-20T04:44:25Z
10976274,bot-mode,451693,2,15792703,2013-04-20T04:44:27Z
10976338,coleman,93788,2,18452271,2013-10-20T14:16:02Z
10976471,KristenK,1494110,5,22839762,2014-06-09T22:17:28Z
10976561,bot-mode,451693,2,14926049,2013-02-05T20:30:19Z
10976592,eadamk,8476256,4,64068057,2018-11-01T06:44:16Z
10976706,bot-mode,451693,2,14925143,2013-02-05T18:44:01Z
10976762,bot-mode,451693,2,14925143,2013-02-05T18:44:05Z
10976886,DaveHansenTiger,7168,1,400856,2007-11-04T14:39:54Z
10976898,KalininOV,430251,5,51128018,2017-08-15T04:51:03Z
10977161,bot-mode,451693,2,15792703,2013-04-20T04:44:42Z
10977298,bot-mode,451693,3,15792703,2013-04-20T04:45:01Z
10977300,bot-mode,451693,2,15792703,2013-04-20T04:45:01Z
10977803,bot-mode,451693,3,14925143,2013-02-05T18:45:11Z
10977881,Dion Dock,97431,3,43368028,2016-11-03T01:28:55Z
10977923,bot-mode,451693,3,14925143,2013-02-05T18:45:19Z
10977934,coleman,93788,2,12988975,2012-09-04T23:23:59Z
10978029,bot-mode,451693,3,15792703,2013-04-20T04:45:31Z
10978267,bot-mode,451693,2,14926049,2013-02-05T20:30:51Z
10978374,bot-mode,451693,3,14926049,2013-02-05T20:30:54Z
10978437,coleman,93788,3,18452271,2013-10-20T14:15:58Z
10978447,bot-mode,451693,2,14926049,2013-02-05T20:30:56Z
10978503,Dion Dock,97431,4,43551109,2016-11-11T05:55:11Z
10978566,bot-mode,451693,3,14926049,2013-02-05T20:31:00Z
10978753,jojoyal,8476264,5,63383544,2018-10-10T14:43:41Z
10979079,bot-mode,451693,2,15792703,2013-04-20T04:45:55Z
10979161,coleman,93788,2,36254750,2015-12-30T03:37:30Z
10979174,bot-mode,451693,3,15792703,2013-04-20T04:46:00Z
10979418,coleman,93788,3,18452271,2013-10-20T14:16:02Z
10980130,bot-mode,451693,2,15792703,2013-04-20T04:47:38Z
10980536,Hiltaguard,5326001,5,48018530,2017-04-21T23:04:59Z
10980537,bot-mode,451693,3,15792703,2013-04-20T04:48:22Z
10980693,karnatim,8446891,4,70101266,2019-05-10T08:58:39Z
10980699,chharsha,8683371,5,64002075,2018-10-30T07:31:52Z
10981372,bot-mode,451693,2,15792703,2013-04-20T04:49:51Z
10981828,bot-mode,451693,4,15792703,2013-04-20T04:50:37Z
10981834,bot-mode,451693,3,15792703,2013-04-20T04:50:38Z
10981961,DaveHansenTiger,7168,1,401271,2007-11-04T15:09:17Z
10982357,bot-mode,451693,3,15792703,2013-04-20T04:51:37Z
10982412,tylerjohnst,665599,3,13406647,2012-10-08T01:30:12Z
10982438,bot-mode,451693,2,15792703,2013-04-20T04:51:44Z
10982547,KalininOV,430251,3,51244345,2017-08-18T21:47:52Z
10982837,bot-mode,451693,2,15792703,2013-04-20T04:52:23Z
10982838,bot-mode,451693,2,15792703,2013-04-20T04:52:23Z
10982863,bot-mode,451693,3,15792703,2013-04-20T04:52:26Z
10983108,Dion Dock,97431,3,43575019,2016-11-12T04:46:48Z
10983377,Sergey Kozyr,195702,4,62046806,2018-08-27T17:29:00Z
10983382,bot-mode,451693,3,14925143,2013-02-05T18:48:32Z
10983397,bot-mode,451693,2,14925143,2013-02-05T18:48:33Z
10983463,DaveHansenTiger,7168,1,401271,2007-11-04T15:16:14Z
10983701,Sergey Kozyr,195702,3,63152811,2018-10-03T09:35:27Z
10983916,shadty,8407158,5,69548912,2019-04-25T05:12:42Z
10984133,bot-mode,451693,2,15792703,2013-04-20T04:53:52Z
10984428,bot-mode,451693,3,15792703,2013-04-20T04:54:20Z
10984878,bot-mode,451693,3,15792703,2013-04-20T04:54:57Z
10985308,coleman,93788,3,12443187,2012-07-23T02:29:33Z
10985953,KalininOV,430251,3,51244345,2017-08-18T21:47:53Z
10986076,bot-mode,451693,3,14926049,2013-02-05T20:35:20Z
10986740,bot-mode,451693,3,14926049,2013-02-05T20:35:53Z
10986796,DaveHansenTiger,7168,1,401271,2007-11-04T15:32:44Z
10987154,DaveHansenTiger,7168,1,401271,2007-11-04T15:35:00Z
10987454,bot-mode,451693,2,14926049,2013-02-05T20:36:18Z
10987477,bot-mode,451693,2,14926049,2013-02-05T20:36:19Z
10988202,bot-mode,451693,2,14926049,2013-02-05T20:36:50Z
10988339,DaveHansenTiger,7168,1,401271,2007-11-04T15:40:30Z
10988366,coleman,93788,4,36254779,2015-12-30T03:44:26Z
10988444,bot-mode,451693,2,14926049,2013-02-05T20:36:56Z
10989199,bot-mode,451693,3,14926049,2013-02-05T20:37:23Z
10989337,bot-mode,451693,3,14926049,2013-02-05T20:37:35Z
10989601,DaveHansenTiger,7168,1,401271,2007-11-04T15:46:02Z
10989683,Sergey Kozyr,195702,4,63152811,2018-10-03T09:35:27Z
10989829,bot-mode,451693,3,14926049,2013-02-05T20:38:16Z
10990371,bot-mode,451693,3,14926049,2013-02-05T20:38:58Z
10990472,bot-mode,451693,3,14926049,2013-02-05T20:39:04Z
10990535,bot-mode,451693,3,14926049,2013-02-05T20:39:12Z
10990838,bot-mode,451693,3,14926049,2013-02-05T20:39:31Z
10990981,bot-mode,451693,2,14926049,2013-02-05T20:39:41Z
10991230,bot-mode,451693,3,14926049,2013-02-05T20:40:02Z
10991417,Dion Dock,97431,3,43368028,2016-11-03T01:28:55Z
10991491,bot-mode,451693,3,14926577,2013-02-05T20:40:19Z
10991519,Dion Dock,97431,4,43753541,2016-11-18T04:40:32Z
10991948,bot-mode,451693,3,14926577,2013-02-05T20:40:58Z
10992018,bot-mode,451693,3,14926577,2013-02-05T20:41:03Z
10992066,bot-mode,451693,3,14926577,2013-02-05T20:41:10Z
10992277,bot-mode,451693,3,14926577,2013-02-05T20:41:24Z
10992333,bot-mode,451693,5,14926577,2013-02-05T20:41:33Z
10992756,coleman,93788,3,18452271,2013-10-20T14:16:01Z
10992951,coleman,93788,3,36254750,2015-12-30T03:37:31Z
10992972,NE2,207745,7,14888627,2013-02-02T20:47:48Z
10993042,AHeneen,2058761,11,58601977,2018-05-02T04:33:26Z
10993085,bot-mode,451693,3,14926577,2013-02-05T20:42:36Z
10993254,bot-mode,451693,2,14926577,2013-02-05T20:42:52Z
10993255,dasnei,9259464,4,68058489,2019-03-12T11:29:54Z
10993380,mvviveka,7027223,16,69078482,2019-04-10T11:15:49Z
10993614,bot-mode,451693,3,14926577,2013-02-05T20:43:20Z
10993639,bot-mode,451693,3,14926577,2013-02-05T20:43:21Z
10993951,bot-mode,451693,2,14926577,2013-02-05T20:43:47Z
10994112,bot-mode,451693,2,14926577,2013-02-05T20:43:58Z
10994870,bot-mode,451693,2,14926577,2013-02-05T20:45:08Z
10995226,KristenK,1494110,4,22839762,2014-06-09T22:17:31Z
10995249,DaveHansenTiger,7168,1,401542,2007-11-04T16:13:16Z
10995250,Sergey Kozyr,195702,2,56280593,2018-02-12T03:45:47Z
10995252,Sergey Kozyr,195702,2,56280593,2018-02-12T03:45:47Z
10995415,bot-mode,451693,3,14926577,2013-02-05T20:45:50Z
10995494,bot-mode,451693,2,14926577,2013-02-05T20:45:56Z
10995678,bot-mode,451693,3,14926577,2013-02-05T20:46:12Z
10995711,bot-mode,451693,3,14926577,2013-02-05T20:46:15Z
10995827,bot-mode,451693,2,14926577,2013-02-05T20:46:26Z
10995987,bot-mode,451693,3,14926577,2013-02-05T20:46:32Z
10996253,Brian@Brea,416346,29,21924729,2014-04-25T07:36:56Z
10996402,coleman,93788,4,36254779,2015-12-30T03:44:26Z
10996483,Dion Dock,97431,3,43575019,2016-11-12T04:46:47Z
10996638,KalininOV,430251,3,51244345,2017-08-18T21:47:52Z
10996861,bot-mode,451693,3,14926577,2013-02-05T20:47:02Z
10997089,bot-mode,451693,3,14926577,2013-02-05T20:47:08Z
10997145,Dion Dock,97431,3,43575019,2016-11-12T04:46:48Z
10997148,bot-mode,451693,3,14926577,2013-02-05T20:47:11Z
10997570,bot-mode,451693,3,14926577,2013-02-05T20:47:32Z
10997727,KalininOV,430251,4,51244345,2017-08-18T21:47:52Z
10997895,bot-mode,451693,3,14926577,2013-02-05T20:47:52Z
10997975,bot-mode,451693,3,14926577,2013-02-05T20:47:56Z
10998108,Sergey Kozyr,195702,8,63152811,2018-10-03T09:35:27Z
10998336,MilaZ,2065004,4,22764950,2014-06-05T22:55:30Z
10998338,MilaZ,2065004,4,22764950,2014-06-05T22:55:30Z
10998823,bot-mode,451693,2,14926577,2013-02-05T20:48:53Z
10998861,coleman,93788,3,36254750,2015-12-30T03:37:30Z
10999374,bot-mode,451693,2,14387602,2012-12-24T09:07:48Z
10999534,coleman,93788,2,36254750,2015-12-30T03:37:31Z
10999538,NE2,207745,2,6280926,2010-11-04T03:26:35Z
10999998,coleman,93788,3,18452271,2013-10-20T14:15:59Z
11000564,arpremna,8446886,4,64959988,2018-11-28T06:19:11Z
11000604,bot-mode,451693,2,14926577,2013-02-05T20:50:15Z
11001016,bot-mode,451693,3,14926577,2013-02-05T20:50:38Z
11001507,Dion Dock,97431,7,43368028,2016-11-03T01:28:58Z
11001554,bot-mode,451693,2,14926577,2013-02-05T20:51:02Z
11001864,shaspand,8683375,4,64020258,2018-10-30T18:08:17Z
11001865,talukdm,8683374,3,70057253,2019-05-09T03:39:50Z
11002167,DaveHansenTiger,7168,1,401945,2007-11-04T16:51:24Z
11002232,bot-mode,451693,3,14926577,2013-02-05T20:51:39Z
11002305,bot-mode,451693,2,14926577,2013-02-05T20:51:42Z
11002337,bot-mode,451693,3,14926577,2013-02-05T20:51:43Z
11002494,bot-mode,451693,2,14926577,2013-02-05T20:51:48Z
11002641,bot-mode,451693,3,14926577,2013-02-05T20:51:59Z
11002678,bot-mode,451693,2,14926577,2013-02-05T20:52:00Z
11003034,bot-mode,451693,3,14926577,2013-02-05T20:52:11Z
11003092,bot-mode,451693,2,14926577,2013-02-05T20:52:20Z
11003094,bot-mode,451693,2,14926577,2013-02-05T20:52:20Z
11003334,bot-mode,451693,5,14926577,2013-02-05T20:52:29Z
11003998,biancah_telenav,4355402,5,56213282,2018-02-09T11:02:22Z
11004001,bot-mode,451693,4,14926577,2013-02-05T20:53:33Z
11004002,bot-mode,451693,3,14926577,2013-02-05T20:53:33Z
11004154,bot-mode,451693,3,14926577,2013-02-05T20:53:44Z
11004215,bot-mode,451693,2,14926577,2013-02-05T20:54:12Z
11004282,Dion Dock,97431,3,44654667,2016-12-25T01:26:16Z
11004613,bot-mode,451693,2,14926577,2013-02-05T20:55:28Z
11005056,bot-mode,451693,3,14926577,2013-02-05T20:56:02Z
11005137,bot-mode,451693,3,14926577,2013-02-05T20:56:33Z
11005314,tylerjohnst,665599,2,13406739,2012-10-08T01:53:37Z
11005400,bot-mode,451693,3,14926577,2013-02-05T20:56:55Z
11005639,Dion Dock,97431,2,43551109,2016-11-11T05:55:11Z
11005666,bot-mode,451693,3,14926577,2013-02-05T20:57:07Z
11224633,mohapd,8476262,7,69473403,2019-04-23T04:18:29Z
11224634,coleman,93788,3,20877339,2014-03-02T23:48:13Z
11224638,coleman,93788,3,16825063,2013-07-04T16:32:36Z
11224652,coleman,93788,4,36252600,2015-12-29T23:02:43Z
11224660,coleman,93788,7,36252600,2015-12-29T23:02:43Z
11224682,coleman,93788,5,17039803,2013-07-21T18:57:27Z
11224688,coleman,93788,3,17118850,2013-07-27T21:19:47Z
11224741,jharpster-import,6628578,2,52775392,2017-10-10T00:23:40Z
11224752,DaveHansenTiger,7168,1,417995,2007-11-06T07:46:27Z
11224767,tokyobill,584970,2,11494196,2012-05-04T02:52:48Z
11224768,lorandr_telenav,4973384,3,63456700,2018-10-12T13:20:56Z
11224778,talukdm,8683374,3,64032116,2018-10-31T05:05:22Z
11224848,LnxNoob,76226,2,7137074,2011-01-30T17:41:51Z
11224849,LnxNoob,76226,2,7137074,2011-01-30T17:42:19Z
11224876,terrymoon,6803003,15,57726646,2018-04-02T02:29:05Z
11224884,datbrahm,8407159,3,60780262,2018-07-17T02:53:35Z
11224885,Noel McCormick,517163,4,9276581,2011-09-12T03:40:36Z
11224888,Noel McCormick,517163,3,9276581,2011-09-12T03:40:37Z
11224931,tunamanz,9553464,2,68479724,2019-03-24T18:09:11Z
11225000,ediyes,1240849,2,33442365,2015-08-19T15:22:38Z
11225002,ediyes,1240849,2,33442365,2015-08-19T15:22:38Z
11225008,zacmccormick,492311,3,11401192,2012-04-24T02:27:54Z
11225104,coleman,93788,2,15056764,2013-02-16T21:18:36Z
11225142,coleman,93788,2,17049860,2013-07-22T14:57:08Z
11225307,Jack the Ripper,1946151,4,69737866,2019-04-30T14:48:57Z
11225346,DannyAiquipa,2226712,4,33484515,2015-08-21T14:15:54Z
11225513,LnxNoob,76226,3,8417457,2011-06-12T17:08:16Z
11225515,Andrew Matheny_import,4904442,2,51976660,2017-09-12T15:15:11Z
11225517,DaveHansenTiger,7168,1,417995,2007-11-06T07:53:41Z
11225523,coleman,93788,7,16894450,2013-07-10T02:43:02Z
11225642,coleman,93788,3,17039803,2013-07-21T18:57:29Z
11225649,coleman,93788,7,17039803,2013-07-21T18:57:28Z
11225691,lorandr_telenav,4973384,3,63526997,2018-10-15T05:50:57Z
11225719,Jack the Ripper,1946151,5,69737866,2019-04-30T14:48:57Z
11225723,soumybha,8683376,4,63457080,2018-10-12T13:30:05Z
11225725,soumybha,8683376,4,63457080,2018-10-12T13:30:05Z
11225739,Dion Dock,97431,3,43575112,2016-11-12T05:07:53Z
11225745,sriharsd,8240085,3,60139649,2018-06-25T07:52:04Z
11225793,coleman,93788,3,19341736,2013-12-08T14:45:48Z
11225815,mahahahaneapneap,28399,6,55337764,2018-01-10T23:42:09Z
11225828,nishisi,8533313,4,64477213,2018-11-14T10:34:49Z
11225898,tokyobill,584970,2,11499661,2012-05-04T16:56:40Z
11225899,DaveHansenTiger,7168,1,417995,2007-11-06T07:57:01Z
11225904,grouper,369983,2,10218707,2011-12-27T18:56:25Z
11225943,tokyobill,584970,2,11494045,2012-05-04T01:36:44Z
11225977,lorandr_telenav,4973384,4,63455833,2018-10-12T13:00:11Z
11226009,coleman,93788,3,15056669,2013-02-16T21:08:51Z
11226067,zacmccormick,492311,3,11401192,2012-04-24T02:27:52Z
11226068,zacmccormick,492311,3,11401192,2012-04-24T02:27:53Z
11226070,zacmccormick,492311,3,11401192,2012-04-24T02:27:51Z
11226111,coleman,93788,3,12944784,2012-09-01T17:18:56Z
11226160,LnxNoob,76226,2,7137074,2011-01-30T17:42:22Z
11226172,coleman,93788,4,16894508,2013-07-10T03:04:00Z
11226174,samely,2512300,2,33422333,2015-08-18T18:25:19Z
11226176,coleman,93788,4,15055515,2013-02-16T19:25:09Z
11226178,DaveHansenTiger,7168,1,417995,2007-11-06T07:59:15Z
11226179,DaveHansenTiger,7168,1,417995,2007-11-06T07:59:16Z
11226241,kedarnap,9259452,4,68325909,2019-03-20T09:14:45Z
11226262,abhap,8369525,3,63386180,2018-10-10T16:16:24Z
11226296,coleman,93788,3,19161205,2013-11-28T14:27:08Z
11226353,talukdm,8683374,8,64102298,2018-11-02T06:39:59Z
11226387,lorandr_telenav,4973384,3,63455833,2018-10-12T13:00:12Z
11226397,Andrew Matheny_import,4904442,3,51976927,2017-09-12T15:25:35Z
11226398,lorandr_telenav,4973384,3,63526695,2018-10-15T05:33:32Z
11226406,njtbusfan,8107451,14,64541503,2018-11-15T19:27:15Z
11226419,LnxNoob,76226,2,6922855,2011-01-10T02:56:50Z
11226420,zacmccormick,492311,2,14022894,2012-11-25T03:14:46Z
11226433,lorandr_telenav,4973384,2,63526741,2018-10-15T05:36:03Z
11226436,LnxNoob,76226,2,8089094,2011-05-09T01:44:02Z
11226480,LnxNoob,76226,3,8417457,2011-06-12T17:08:14Z
11226485,lorandr_telenav,4973384,6,63455475,2018-10-12T12:51:03Z
11226486,purbitap,8683368,4,63294610,2018-10-08T03:34:59Z
11226512,LnxNoob,76226,2,7344711,2011-02-20T16:46:20Z
11226541,LnxNoob,76226,2,7137074,2011-01-30T17:41:51Z
11226542,LnxNoob,76226,2,7137074,2011-01-30T17:42:18Z
11226546,LnxNoob,76226,2,7137074,2011-01-30T17:41:39Z
11226560,LeTopographeFou,3178375,12,38903136,2016-04-26T20:56:12Z
11226583,LnxNoob,76226,2,6906580,2011-01-08T17:39:25Z
11226590,DaveHansenTiger,7168,1,417995,2007-11-06T08:03:46Z
11226593,TheDude05_import,6623813,4,51896385,2017-09-10T03:27:23Z
11226613,grouper,369983,2,10219078,2011-12-27T19:34:04Z
11226668,coolbop,7877222,3,57944033,2018-04-09T15:19:21Z
11226670,Dion Dock,97431,3,43575112,2016-11-12T05:07:53Z
11226684,cristiang_telenav,8502967,3,62310422,2018-09-05T12:46:09Z
11226685,vvrddy,8369522,3,63746633,2018-10-22T06:25:04Z
11226691,tokyobill,584970,2,11499661,2012-05-04T16:56:41Z
11226695,tokyobill,584970,2,11499661,2012-05-04T16:56:40Z
11226696,tokyobill,584970,3,11499661,2012-05-04T16:56:41Z
11226718,payelgh,8683377,2,63781723,2018-10-23T06:26:44Z
11226738,tokyobill,584970,2,11410954,2012-04-25T03:25:24Z
11226744,coleman,93788,4,16894508,2013-07-10T03:03:58Z
11226817,mahahahaneapneap,28399,3,55431863,2018-01-14T14:05:04Z
11226866,LnxNoob,76226,2,6906580,2011-01-08T17:39:30Z
11226867,markzawi,8236400,7,60448136,2018-07-05T21:23:31Z
11226871,LnxNoob,76226,2,6906580,2011-01-08T17:39:40Z
11226920,Dion Dock,97431,3,43620848,2016-11-14T01:04:12Z
11227012,coleman,93788,3,18540583,2013-10-25T18:28:36Z
11227030,cristiang_telenav,8502967,4,62310422,2018-09-05T12:46:09Z
11227099,DaveHansenTiger,7168,1,417995,2007-11-06T08:08:04Z
11227102,DaveHansenTiger,7168,1,417995,2007-11-06T08:08:04Z
11227103,jharpster-import,6628578,4,52775392,2017-10-10T00:23:40Z
11227174,DaveHansenTiger,7168,1,417995,2007-11-06T08:08:40Z
11227175,lorandr_telenav,4973384,2,63526741,2018-10-15T05:36:03Z
11227206,tokyobill,584970,2,11494196,2012-05-04T02:52:50Z
11227210,Kirbert,2077000,5,25088430,2014-08-29T05:50:33Z
11227288,coleman,93788,2,26343735,2014-10-26T15:55:16Z
11227294,coleman,93788,3,17039803,2013-07-21T18:57:29Z
11227330,changurl,8407156,5,63539968,2018-10-15T12:22:33Z
11227332,LnxNoob,76226,2,8417457,2011-06-12T17:08:16Z
11227333,LnxNoob,76226,2,8417457,2011-06-12T17:08:12Z
11227334,LnxNoob,76226,2,8417457,2011-06-12T17:08:20Z
11227335,LnxNoob,76226,2,8417457,2011-06-12T17:08:18Z
11227345,coleman,93788,3,12944784,2012-09-01T17:18:56Z
11227370,DaveHansenTiger,7168,1,417995,2007-11-06T08:09:57Z
11227391,payelgh,8683377,7,63630739,2018-10-18T03:55:42Z
11227393,DaveHansenTiger,7168,1,417995,2007-11-06T08:10:12Z
11227420,gireeshn,8254810,7,60341641,2018-07-02T09:18:01Z
11227424,LnxNoob,76226,2,7137074,2011-01-30T17:42:15Z
11227467,Dion Dock,97431,4,44436799,2016-12-16T02:04:47Z
11227472,Dion Dock,97431,2,43620848,2016-11-14T01:04:12Z
11227514,Jack the Ripper,1946151,4,69737866,2019-04-30T14:48:57Z
11227516,LnxNoob,76226,2,8089094,2011-05-09T01:44:03Z
11227528,tokyobill,584970,2,11499661,2012-05-04T16:56:40Z
11227574,lorandr_telenav,4973384,3,63526946,2018-10-15T05:48:13Z
11227587,purbitap,8683368,4,63410028,2018-10-11T09:44:22Z
11227591,coleman,93788,4,16894508,2013-07-10T03:04:00Z
11227635,coleman,93788,3,36252600,2015-12-29T23:02:44Z
11227685,LnxNoob,76226,2,9639538,2011-10-24T01:04:09Z
11227686,eichmat,6752254,3,52640010,2017-10-04T22:50:31Z
11227696,LnxNoob,76226,2,6906580,2011-01-08T17:39:16Z
11227731,WIJG,2014354,3,65655071,2018-12-20T23:21:27Z
11227771,Noel McCormick,517163,3,9276581,2011-09-12T03:40:35Z
11227806,lorandr_telenav,4973384,5,63455400,2018-10-12T12:48:52Z
11227814,LnxNoob,76226,2,8217926,2011-05-22T16:08:11Z
11227816,LnxNoob,76226,2,8417457,2011-06-12T17:08:15Z
11227867,coleman,93788,3,18540583,2013-10-25T18:28:35Z
11227873,DaveHansenTiger,7168,1,418189,2007-11-06T08:12:55Z
11227883,lorandr_telenav,4973384,3,63527160,2018-10-15T05:59:02Z
11227940,LnxNoob,76226,2,9639538,2011-10-24T01:04:08Z
11227953,tunamanz,9553464,2,68479724,2019-03-24T18:09:10Z
11227954,tunamanz,9553464,2,68479724,2019-03-24T18:09:10Z
11227955,tunamanz,9553464,2,68479724,2019-03-24T18:09:12Z
11227957,Dion Dock,97431,4,43886214,2016-11-23T04:15:40Z
11227973,jharpster-import,6628578,4,52775392,2017-10-10T00:23:40Z
11228046,DaveHansenTiger,7168,1,418189,2007-11-06T08:14:07Z
11228048,Dion Dock,97431,2,44412816,2016-12-15T02:29:46Z
11228077,lorandr_telenav,4973384,3,63527160,2018-10-15T05:59:02Z
11228084,Noel McCormick,517163,3,9276581,2011-09-12T03:10:00Z
11228091,cristiang_telenav,8502967,4,62310422,2018-09-05T12:46:09Z
11228178,LnxNoob,76226,3,6922855,2011-01-10T02:57:03Z
11228181,Dion Dock,97431,3,45355237,2017-01-21T17:58:54Z
11228184,LnxNoob,76226,2,8417457,2011-06-12T17:08:14Z
11228217,Sergey Kozyr,195702,7,56562453,2018-02-21T21:27:03Z
11228256,coleman,93788,2,17039803,2013-07-21T18:57:28Z
11228260,coleman,93788,3,26343735,2014-10-26T15:55:16Z
11228280,ELadner,22925,3,33425415,2015-08-18T20:13:39Z
11228283,ELadner,22925,3,33425415,2015-08-18T20:13:39Z
11228350,coleman,93788,3,18540543,2013-10-25T18:26:27Z
11228385,coleman,93788,3,19335698,2013-12-08T06:47:35Z
11228415,lorandr_telenav,4973384,4,63527160,2018-10-15T05:59:02Z
11228431,tokyobill,584970,2,11499661,2012-05-04T16:56:41Z
11228463,LnxNoob,76226,2,8089094,2011-05-09T01:44:02Z
11228482,coleman,93788,3,17042153,2013-07-21T22:36:34Z
11228483,LnxNoob,76226,2,6906580,2011-01-08T17:39:43Z
11228484,LnxNoob,76226,2,6906580,2011-01-08T17:39:49Z
11228499,tejajt,8512189,4,63805525,2018-10-23T18:01:09Z
11228543,bot-mode,451693,3,14928861,2013-02-06T01:40:33Z
11228586,mahahahaneapneap,28399,3,55431863,2018-01-14T14:05:04Z
11228598,terrymoon,6803003,10,57746052,2018-04-02T17:12:35Z
11228606,coleman,93788,3,18540583,2013-10-25T18:28:35Z
11228607,coleman,93788,3,18540583,2013-10-25T18:28:36Z
11228644,coleman,93788,4,17039803,2013-07-21T18:57:28Z
11228676,cristiang_telenav,8502967,2,62755328,2018-09-20T08:49:44Z
